transaction_id,customer_id,amount,transaction_hour,account_age_days,previous_transaction_count,previous_chargeback_count,failed_payment_count,device_account_count,IP_account_count,billing_shipping_match,IP_shipping_match,payment_method,customer_country,shipping_country,device_age_days,transaction_frequency,average_transaction_amount,amount_deviation,is_new_device,is_new_location,velocity_1h,velocity_24h,previous_fraud_flag,chargeback_label
TXN-14157,CUSTOMER-14934,10024.72,3,728,17,0,0,1,4,0,0,credit_card,DE,AE,337,0.42,1674.43,5.99,0,1,1,2,0,1
TXN-14158,CUSTOMER-11364,1988.8,22,502,21,0,0,1,6,1,1,upi,IN,IN,419,3.81,3533.1,0.56,0,0,0,2,0,1
TXN-14159,CUSTOMER-13941,1671.36,0,262,23,0,1,1,1,1,1,net_banking,IN,IN,328,1.57,898.79,1.86,0,0,1,4,0,1
TXN-14160,CUSTOMER-10204,1287.68,12,932,26,0,1,7,6,1,1,credit_card,DE,DE,19,3.8,2878.15,0.45,0,0,0,2,0,1
TXN-14161,CUSTOMER-10161,792.29,10,681,16,0,0,1,1,1,1,credit_card,SG,SG,7,4.37,1898.92,0.42,1,0,0,1,0,0
TXN-14162,CUSTOMER-14488,4248.33,2,415,25,0,2,1,1,1,1,upi,IN,IN,47,2.13,2595.98,1.64,0,0,2,2,0,1
TXN-14163,CUSTOMER-10769,17110.12,16,912,21,0,1,6,6,1,1,upi,IN,IN,31,3.45,2612.03,6.55,1,0,0,1,1,1
TXN-14164,CUSTOMER-13749,3049.68,17,667,13,0,0,1,1,1,1,credit_card,DE,DE,401,4.51,1799.91,1.69,0,0,0,2,0,0
TXN-14165,CUSTOMER-12582,1051.12,9,69,13,0,0,1,1,1,1,net_banking,IN,IN,185,3.73,1908.32,0.55,0,0,1,1,0,0
TXN-14166,CUSTOMER-11094,6423.16,15,233,19,0,0,1,2,1,1,debit_card,IN,IN,387,3.75,2129.72,3.02,0,0,1,1,0,1
TXN-14167,CUSTOMER-14501,3482.82,20,431,23,0,4,3,3,1,1,net_banking,AU,AU,31,4.86,2288.59,1.52,0,0,0,0,0,1
TXN-14168,CUSTOMER-10608,9147.66,12,53,9,0,1,1,5,1,1,credit_card,IN,IN,373,0.24,2179.86,4.2,0,0,0,3,0,1
TXN-14169,CUSTOMER-11541,3949.62,19,169,9,0,0,1,1,1,1,upi,IN,IN,438,4.15,3041.94,1.3,0,1,0,0,0,0
TXN-14170,CUSTOMER-12876,4137.71,11,35,18,0,0,1,7,1,1,credit_card,IN,IN,103,0.24,3742.48,1.11,0,0,0,1,0,1
TXN-14171,CUSTOMER-13192,7611.68,3,833,25,0,0,1,1,1,1,upi,US,US,488,0.67,3829.57,1.99,0,0,4,13,0,1
TXN-14172,CUSTOMER-11838,3429.86,7,926,19,0,0,2,2,1,1,credit_card,IN,IN,4,3.58,2844.17,1.21,1,0,0,2,0,0
TXN-14173,CUSTOMER-10690,3326.96,11,960,23,0,0,1,1,1,1,credit_card,JP,JP,492,3.74,2145.18,1.55,0,1,0,0,0,0
TXN-14174,CUSTOMER-13760,1762.19,18,258,12,0,1,8,8,1,1,credit_card,IN,IN,58,0.13,2165.91,0.81,0,0,8,22,0,1
TXN-14175,CUSTOMER-12950,1704.44,14,250,12,0,2,1,1,1,1,debit_card,IN,IN,125,3.29,1695.97,1.0,0,1,1,4,0,0
TXN-14176,CUSTOMER-12104,5286.13,15,12,9,0,2,1,1,1,1,debit_card,IN,IN,9,0.41,2980.53,1.77,1,0,0,0,0,0
TXN-14177,CUSTOMER-10366,5050.33,11,670,14,0,2,1,1,1,1,credit_card,IN,IN,57,2.32,3554.7,1.42,0,0,0,3,0,1
TXN-14178,CUSTOMER-13576,2510.74,19,540,15,0,0,1,2,1,0,credit_card,US,US,125,0.41,1529.78,1.64,0,0,0,0,0,1
TXN-14179,CUSTOMER-14551,2143.81,17,56,18,1,0,1,1,1,1,upi,IN,IN,213,2.9,1561.25,1.37,0,0,0,1,1,1
TXN-14180,CUSTOMER-14200,724.4,21,160,36,0,0,1,1,0,1,net_banking,FR,AU,423,0.68,775.97,0.93,0,1,0,1,0,0
TXN-14181,CUSTOMER-14173,1848.25,11,436,7,0,1,1,1,1,1,credit_card,IN,IN,159,1.35,2342.55,0.79,0,0,0,0,0,0
TXN-14182,CUSTOMER-14326,4041.39,15,777,20,0,0,1,1,1,1,credit_card,IN,IN,491,3.03,3614.06,1.12,0,0,0,1,0,0
TXN-14183,CUSTOMER-12379,981.11,19,229,12,0,0,1,7,1,1,credit_card,GB,GB,227,0.42,922.82,1.06,0,0,0,0,0,0
TXN-14184,CUSTOMER-11206,8964.06,10,830,22,4,0,2,2,1,1,credit_card,IN,IN,10,0.57,3002.88,2.99,1,0,2,2,1,1
TXN-14185,CUSTOMER-14989,1746.88,21,840,9,0,0,1,1,1,1,credit_card,US,US,141,1.36,897.97,1.95,0,0,0,2,0,0
TXN-14186,CUSTOMER-13840,653.55,19,192,15,0,0,3,6,1,1,credit_card,SG,SG,30,4.39,1514.46,0.43,0,0,0,0,0,1
TXN-14187,CUSTOMER-12736,5991.53,13,619,18,0,3,1,1,1,1,upi,GB,GB,203,0.32,3334.51,1.8,0,0,0,0,0,1
TXN-14188,CUSTOMER-13348,2969.41,1,356,39,0,1,1,7,1,1,upi,IN,IN,76,4.03,2965.15,1.0,0,0,0,2,0,1
TXN-14189,CUSTOMER-11676,4810.11,12,351,15,0,1,1,1,1,1,credit_card,FR,FR,407,1.12,3231.04,1.49,0,0,0,3,0,0
TXN-14190,CUSTOMER-10299,5235.96,13,864,36,1,2,1,1,1,1,upi,JP,JP,148,2.38,3459.73,1.51,0,0,0,1,1,1
TXN-14191,CUSTOMER-10957,2737.97,5,257,9,1,0,1,1,1,1,debit_card,IN,IN,159,1.98,3471.2,0.79,0,0,0,1,1,1
TXN-14192,CUSTOMER-11115,3744.83,11,621,16,0,0,1,1,1,1,upi,IN,IN,60,1.11,2829.71,1.32,0,0,0,3,0,0
TXN-14193,CUSTOMER-12506,5757.02,6,641,23,1,0,1,1,1,1,credit_card,IN,IN,175,2.28,3504.36,1.64,0,0,0,2,1,1
TXN-14194,CUSTOMER-11475,8343.69,3,634,19,3,0,1,1,1,1,upi,AE,AE,72,5.0,2543.23,3.28,0,0,0,2,1,1
TXN-14195,CUSTOMER-14461,4270.89,6,964,25,1,1,1,4,1,1,debit_card,IN,IN,413,1.96,2697.44,1.58,0,0,4,8,1,1
TXN-14196,CUSTOMER-14447,2693.3,12,969,17,0,0,1,1,0,0,upi,US,AE,464,4.56,1646.75,1.64,0,1,0,0,0,1
TXN-14197,CUSTOMER-13727,2387.0,10,627,7,0,1,3,3,1,1,credit_card,IN,IN,20,3.89,4442.93,0.54,0,0,0,1,0,1
TXN-14198,CUSTOMER-13472,18221.01,7,741,22,0,1,2,2,1,1,credit_card,JP,JP,0,0.99,2533.83,7.19,1,0,0,3,0,1
TXN-14199,CUSTOMER-12829,3548.85,18,292,17,0,0,1,3,1,1,net_banking,IN,IN,490,4.82,2893.94,1.23,0,0,1,1,0,0
TXN-14200,CUSTOMER-12851,2051.68,1,385,28,0,0,1,1,1,1,upi,AE,AE,184,3.01,2788.26,0.74,0,0,0,3,0,0
TXN-14201,CUSTOMER-12507,4711.66,20,744,34,0,0,1,1,1,1,debit_card,GB,GB,241,0.76,2800.74,1.68,0,0,0,1,0,0
TXN-14202,CUSTOMER-13771,2795.56,17,828,26,0,0,1,1,1,1,credit_card,IN,IN,482,1.88,2189.23,1.28,0,0,0,1,0,0
TXN-14203,CUSTOMER-12965,7388.1,20,233,11,0,0,1,1,1,1,credit_card,SG,SG,45,0.16,1250.07,5.91,0,0,1,1,0,1
TXN-14204,CUSTOMER-14595,3628.31,9,295,8,0,1,1,1,0,0,credit_card,IN,AE,384,4.78,2718.33,1.33,0,1,2,2,0,1
TXN-14205,CUSTOMER-10950,4529.71,5,702,41,0,0,1,1,1,1,credit_card,IN,IN,23,0.53,2523.02,1.8,0,0,1,1,0,0
TXN-14206,CUSTOMER-14604,22346.6,23,536,50,0,1,1,1,1,1,upi,IN,IN,9,4.12,3141.29,7.11,1,0,0,1,0,1
TXN-14207,CUSTOMER-12851,2487.32,21,378,20,0,0,6,6,1,1,upi,IN,IN,21,2.03,4158.13,0.6,0,0,0,2,0,1
TXN-14208,CUSTOMER-10166,1576.51,3,677,32,0,1,1,1,0,1,credit_card,IN,GB,204,1.2,2931.0,0.54,0,1,0,3,0,0
TXN-14209,CUSTOMER-13487,3640.26,18,804,20,0,0,4,3,1,1,net_banking,US,US,2,3.95,2222.94,1.64,0,1,2,4,0,1
TXN-14210,CUSTOMER-12510,2576.68,13,209,16,0,1,1,4,1,1,net_banking,FR,FR,27,1.96,1459.0,1.77,0,0,0,2,0,0
TXN-14211,CUSTOMER-10920,14046.88,13,538,21,0,1,1,1,0,1,credit_card,IN,JP,282,2.76,1961.13,7.16,0,1,0,0,0,1
TXN-14212,CUSTOMER-10114,2694.81,17,851,12,0,0,1,1,0,0,credit_card,IN,AU,225,2.87,1851.41,1.46,0,1,0,2,0,1
TXN-14213,CUSTOMER-13505,4099.23,16,177,22,0,1,1,1,0,0,credit_card,IN,SG,411,3.47,3613.67,1.13,0,1,8,12,0,1
TXN-14214,CUSTOMER-10992,5090.93,17,929,19,0,1,1,1,1,1,net_banking,IN,IN,182,4.18,2863.71,1.78,0,0,1,3,0,1
TXN-14215,CUSTOMER-13840,4378.62,17,555,13,0,0,2,2,1,1,credit_card,AU,AU,6,1.25,3473.59,1.26,1,0,0,0,0,0
TXN-14216,CUSTOMER-11259,6052.94,4,71,19,0,3,1,1,1,0,credit_card,IN,IN,446,4.12,3436.49,1.76,0,0,0,3,0,1
TXN-14217,CUSTOMER-13427,3549.67,8,899,14,1,4,9,9,1,1,credit_card,IN,IN,18,1.28,2156.68,1.65,0,0,0,3,1,1
TXN-14218,CUSTOMER-10515,2375.6,0,507,20,0,0,1,2,1,1,net_banking,DE,DE,390,1.84,2069.04,1.15,0,0,0,0,0,0
TXN-14219,CUSTOMER-14805,3895.45,3,221,20,0,1,1,2,1,1,credit_card,IN,IN,91,2.14,3357.93,1.16,0,0,1,2,0,0
TXN-14220,CUSTOMER-13197,4079.16,6,947,32,1,0,1,1,1,1,credit_card,US,US,330,1.78,2825.62,1.44,0,0,1,3,1,1
TXN-14221,CUSTOMER-14435,3343.55,10,822,16,3,1,1,1,0,0,credit_card,IN,CA,274,1.73,2614.59,1.28,0,1,0,0,1,1
TXN-14222,CUSTOMER-12585,7540.56,13,227,16,1,1,1,1,1,1,credit_card,DE,DE,181,2.8,4801.79,1.57,0,0,1,1,1,1
TXN-14223,CUSTOMER-10068,20846.76,9,840,12,0,0,1,1,1,1,credit_card,IN,IN,225,0.66,3280.74,6.35,0,0,0,2,0,1
TXN-14224,CUSTOMER-11597,2867.32,18,232,13,0,0,2,2,1,1,upi,IN,IN,14,1.89,2621.56,1.09,0,0,1,3,0,0
TXN-14225,CUSTOMER-14479,13101.29,7,267,40,0,4,1,1,1,1,credit_card,DE,DE,244,0.41,4449.07,2.94,0,0,0,1,0,1
TXN-14226,CUSTOMER-10019,11539.24,2,909,11,0,2,1,1,0,0,credit_card,US,JP,372,3.91,1867.98,6.18,0,1,0,1,1,1
TXN-14227,CUSTOMER-12731,2210.26,7,253,25,0,7,1,1,1,1,debit_card,IN,IN,6,3.86,1339.18,1.65,1,0,0,3,0,1
TXN-14228,CUSTOMER-13522,21824.09,17,674,14,0,5,1,2,1,1,credit_card,GB,GB,127,4.67,3527.08,6.19,0,0,0,0,0,1
TXN-14229,CUSTOMER-10573,1068.31,4,5,0,0,6,3,3,1,1,net_banking,US,US,49,0.0,783.67,1.36,1,0,1,2,0,1
TXN-14230,CUSTOMER-12259,2389.73,19,46,14,0,1,1,1,1,1,credit_card,IN,IN,396,2.86,1197.89,1.99,0,0,0,3,0,1
TXN-14231,CUSTOMER-12903,2180.36,10,406,16,0,2,5,5,1,1,net_banking,JP,JP,47,1.87,1732.75,1.26,0,0,7,16,0,1
TXN-14232,CUSTOMER-10651,2716.75,8,882,32,0,1,1,1,1,1,credit_card,AU,AU,354,4.31,3057.5,0.89,0,1,0,2,0,0
TXN-14233,CUSTOMER-12588,5564.77,18,579,22,0,0,1,1,1,0,debit_card,GB,GB,199,2.29,2802.71,1.99,0,0,0,1,0,0
TXN-14234,CUSTOMER-13263,4248.58,11,253,25,0,1,1,1,1,1,upi,IN,IN,162,4.27,3384.51,1.26,0,0,0,0,0,0
TXN-14235,CUSTOMER-11339,2474.98,4,448,17,3,0,1,1,1,1,net_banking,IN,IN,71,4.61,4597.85,0.54,0,0,1,1,1,1
TXN-14236,CUSTOMER-14997,1142.81,15,58,12,0,0,9,9,1,1,credit_card,IN,IN,52,3.85,2197.77,0.52,1,0,2,3,0,1
TXN-14237,CUSTOMER-13635,4401.35,12,392,9,0,0,1,1,1,1,credit_card,IN,IN,264,4.29,3105.41,1.42,0,0,0,1,0,0
TXN-14238,CUSTOMER-12828,4031.65,5,630,16,0,0,1,1,1,1,credit_card,IN,IN,390,2.92,2872.46,1.4,0,0,1,4,0,0
TXN-14239,CUSTOMER-12218,1501.14,15,697,15,0,0,1,4,1,1,upi,US,US,246,2.21,3443.73,0.44,0,0,0,2,0,0
TXN-14240,CUSTOMER-13540,1805.75,17,559,23,0,3,1,6,1,0,credit_card,IN,IN,92,2.19,2912.69,0.62,0,0,0,3,0,1
TXN-14241,CUSTOMER-11038,3208.17,16,190,22,0,0,1,6,1,1,credit_card,IN,IN,24,2.66,4324.4,0.74,0,0,0,2,0,0
TXN-14242,CUSTOMER-14384,7430.9,11,264,15,0,1,1,3,1,1,credit_card,US,US,38,0.16,3720.27,2.0,0,0,1,4,1,1
TXN-14243,CUSTOMER-13979,12550.19,0,683,17,0,2,1,2,1,1,credit_card,IN,IN,399,1.86,3486.3,3.6,0,1,0,2,0,1
TXN-14244,CUSTOMER-12962,4840.5,6,557,31,0,2,1,1,1,1,debit_card,IN,IN,436,0.57,4626.38,1.05,0,0,0,1,0,0
TXN-14245,CUSTOMER-13227,1284.91,13,142,29,0,0,1,1,1,1,credit_card,IN,IN,330,1.26,2332.49,0.55,0,0,2,4,0,0
TXN-14246,CUSTOMER-11099,1035.88,17,245,28,1,6,1,1,1,1,upi,IN,IN,350,3.39,756.99,1.37,0,0,0,0,1,1
TXN-14247,CUSTOMER-12325,3826.08,22,215,18,0,0,1,1,1,1,upi,IN,IN,169,0.59,2793.42,1.37,0,0,0,3,0,0
TXN-14248,CUSTOMER-10940,10139.9,0,436,12,0,0,1,1,0,0,credit_card,IN,US,4,1.33,1800.91,5.63,1,1,0,0,0,1
TXN-14249,CUSTOMER-13717,3463.71,19,687,11,0,0,1,4,1,1,debit_card,IN,IN,76,1.14,2120.44,1.63,0,0,0,1,0,0
TXN-14250,CUSTOMER-13415,1636.48,9,839,28,0,0,1,1,1,0,upi,GB,GB,91,3.79,2329.95,0.7,0,0,0,1,0,0
TXN-14251,CUSTOMER-11449,2786.95,14,475,27,0,2,1,1,1,1,credit_card,IN,IN,323,0.47,1643.33,1.7,0,0,1,2,0,1
TXN-14252,CUSTOMER-10571,3008.93,10,383,26,0,0,1,1,1,0,credit_card,IN,IN,466,4.89,3189.37,0.94,0,0,1,1,0,0
TXN-14253,CUSTOMER-12905,19072.92,3,937,22,4,0,2,2,1,1,net_banking,IN,IN,5,1.68,2890.89,6.6,0,0,0,2,1,1
TXN-14254,CUSTOMER-12506,1513.95,14,877,26,0,0,1,1,0,0,credit_card,AE,JP,438,2.48,1375.99,1.1,0,1,0,3,0,1
TXN-14255,CUSTOMER-10918,19330.02,20,656,15,0,0,8,8,1,1,credit_card,IN,IN,59,2.37,3911.98,4.94,0,0,2,3,0,1
TXN-14256,CUSTOMER-11875,12344.42,15,546,9,0,1,1,3,1,1,upi,IN,IN,442,3.59,2850.74,4.33,0,0,1,3,0,1
TXN-14257,CUSTOMER-14929,6278.75,14,414,9,0,1,1,1,1,1,credit_card,AE,AE,276,2.65,3414.83,1.84,0,0,5,10,0,1
TXN-14258,CUSTOMER-11679,25592.29,16,131,13,1,0,1,1,1,1,upi,IN,IN,303,1.44,3929.25,6.51,0,0,0,1,1,1
TXN-14259,CUSTOMER-10616,3661.74,22,815,9,0,0,1,1,1,1,credit_card,IN,IN,55,4.75,2334.58,1.57,0,0,0,1,0,0
TXN-14260,CUSTOMER-14502,4831.31,10,397,8,0,0,1,1,1,1,upi,IN,IN,157,4.47,3802.86,1.27,0,0,0,1,0,0
TXN-14261,CUSTOMER-11750,2011.71,17,506,24,0,0,9,9,1,1,credit_card,IN,IN,23,0.57,1693.59,1.19,1,0,0,2,0,1
TXN-14262,CUSTOMER-13826,6836.9,15,152,33,0,1,1,4,1,1,credit_card,JP,JP,200,0.59,3516.24,1.94,0,0,0,2,0,1
TXN-14263,CUSTOMER-14189,959.44,14,813,15,0,0,1,1,1,1,debit_card,FR,FR,310,2.11,2196.55,0.44,0,0,0,0,0,0
TXN-14264,CUSTOMER-12478,2843.43,10,559,13,0,0,1,1,1,1,credit_card,AU,AU,287,2.9,2724.41,1.04,0,1,1,2,0,0
TXN-14265,CUSTOMER-14750,4339.31,12,167,27,4,0,1,1,0,0,upi,CA,AE,410,1.56,3622.48,1.2,0,1,0,3,1,1
TXN-14266,CUSTOMER-13506,4348.7,17,689,23,0,0,1,1,1,1,net_banking,AU,AU,467,2.48,4035.04,1.08,0,0,2,2,0,0
TXN-14267,CUSTOMER-13476,10688.38,7,774,20,0,1,1,1,1,1,credit_card,GB,GB,365,4.4,3424.35,3.12,0,0,1,2,0,1
TXN-14268,CUSTOMER-14530,3518.24,8,606,22,0,0,1,2,1,1,credit_card,IN,IN,78,3.44,4247.35,0.83,0,0,2,4,0,1
TXN-14269,CUSTOMER-11136,6666.35,21,827,29,0,0,1,1,1,1,credit_card,AU,AU,297,2.02,1251.92,5.32,0,0,2,2,0,1
TXN-14270,CUSTOMER-14001,4771.13,10,802,19,1,1,1,1,1,1,net_banking,IN,IN,62,4.03,2749.58,1.74,0,0,1,4,1,1
TXN-14271,CUSTOMER-10375,11381.52,16,229,16,0,0,1,1,1,1,credit_card,IN,IN,247,4.18,1602.2,7.1,0,0,0,2,0,1
TXN-14272,CUSTOMER-10207,3721.56,0,702,16,0,0,1,1,1,1,credit_card,SG,SG,128,1.94,3050.0,1.22,0,0,1,2,0,0
TXN-14273,CUSTOMER-14876,3478.04,10,403,17,3,1,1,1,1,0,credit_card,US,US,75,2.63,2373.44,1.47,0,0,0,2,1,1
TXN-14274,CUSTOMER-11320,2872.83,6,143,17,3,0,1,1,1,1,credit_card,IN,IN,0,3.42,2891.25,0.99,1,0,1,4,1,1
TXN-14275,CUSTOMER-11142,8049.07,7,917,20,0,0,1,1,1,1,credit_card,SG,SG,245,3.73,4395.96,1.83,0,0,0,1,0,0
TXN-14276,CUSTOMER-14628,2088.22,18,675,11,1,1,1,1,1,1,debit_card,IN,IN,255,2.61,2813.0,0.74,0,0,0,1,1,1
TXN-14277,CUSTOMER-12691,3360.31,3,530,16,0,0,1,1,1,1,credit_card,IN,IN,373,0.42,1953.98,1.72,0,0,0,2,0,0
TXN-14278,CUSTOMER-13256,1514.76,3,897,27,0,3,1,4,1,1,net_banking,IN,IN,369,2.24,2458.94,0.62,0,1,0,3,0,1
TXN-14279,CUSTOMER-10090,5990.99,18,67,22,0,0,1,1,1,1,upi,AE,AE,454,4.85,3089.49,1.94,0,0,2,5,0,0
TXN-14280,CUSTOMER-14109,1558.83,23,97,16,0,1,1,2,0,1,debit_card,IN,AE,171,2.76,1200.67,1.3,0,1,0,0,0,1
TXN-14281,CUSTOMER-13021,1944.67,8,6,0,0,0,2,7,1,1,credit_card,IN,IN,6,0.0,2463.13,0.79,1,1,0,1,0,1
TXN-14282,CUSTOMER-11858,2706.17,16,814,26,0,1,1,4,1,1,upi,IN,IN,268,4.69,3346.42,0.81,0,0,0,1,0,1
TXN-14283,CUSTOMER-10805,2954.23,17,176,21,0,4,1,1,1,1,credit_card,US,US,295,0.85,1941.91,1.52,0,0,0,1,0,1
TXN-14284,CUSTOMER-10945,1946.41,0,205,24,0,0,1,1,1,0,credit_card,IN,IN,466,3.68,3674.41,0.53,0,1,0,3,0,0
TXN-14285,CUSTOMER-12790,1193.98,13,298,8,0,2,2,2,1,1,net_banking,IN,IN,0,2.82,2779.27,0.43,1,1,2,4,0,1
TXN-14286,CUSTOMER-13876,1923.98,3,799,10,0,1,1,1,1,1,credit_card,IN,IN,85,0.64,1004.3,1.92,0,0,2,2,0,1
TXN-14287,CUSTOMER-11611,2273.18,9,912,26,1,3,1,1,1,1,credit_card,IN,IN,169,3.67,1290.98,1.76,0,0,8,12,1,1
TXN-14288,CUSTOMER-12924,6509.45,22,228,32,0,0,1,7,1,1,credit_card,FR,FR,6,2.23,3258.76,2.0,1,0,0,0,0,1
TXN-14289,CUSTOMER-13883,3096.53,13,895,12,0,3,1,1,1,1,credit_card,AU,AU,200,2.03,1977.65,1.57,0,0,0,1,0,1
TXN-14290,CUSTOMER-13222,1327.09,6,630,26,0,0,1,1,1,1,credit_card,IN,IN,498,4.06,2912.86,0.46,0,0,0,0,0,0
TXN-14291,CUSTOMER-14392,1395.57,11,269,15,0,0,1,1,1,1,credit_card,IN,IN,94,0.33,2377.52,0.59,0,0,1,3,0,0
TXN-14292,CUSTOMER-14736,2769.4,21,80,35,0,6,1,2,1,1,debit_card,IN,IN,268,4.58,2285.37,1.21,0,0,2,5,0,1
TXN-14293,CUSTOMER-12388,2442.46,15,671,14,0,1,1,1,0,1,upi,IN,AU,486,4.34,2160.38,1.13,0,1,0,1,0,1
TXN-14294,CUSTOMER-14724,8287.8,4,187,23,0,0,1,1,0,1,upi,DE,AU,2,4.25,4361.58,1.9,1,1,0,1,0,0
TXN-14295,CUSTOMER-10942,3077.12,10,699,14,0,1,1,1,1,1,credit_card,IN,IN,3,3.85,4105.19,0.75,1,1,0,0,0,0
TXN-14296,CUSTOMER-14926,4802.77,3,819,20,0,0,1,1,1,0,net_banking,IN,IN,238,3.87,2664.36,1.8,0,0,0,1,0,0
TXN-14297,CUSTOMER-12567,4709.22,12,500,42,4,0,1,1,1,1,credit_card,IN,IN,379,2.74,3127.91,1.51,0,0,0,2,1,1
TXN-14298,CUSTOMER-10976,3826.22,7,705,9,0,0,1,1,1,1,credit_card,IN,IN,210,2.9,2336.71,1.64,0,0,1,2,0,0
TXN-14299,CUSTOMER-10955,4077.18,6,486,15,0,1,1,1,1,1,debit_card,GB,GB,191,4.21,3159.96,1.29,0,0,0,2,0,0
TXN-14300,CUSTOMER-11263,5308.9,10,771,20,0,1,1,1,1,0,credit_card,IN,IN,246,3.57,3323.15,1.6,0,0,0,3,0,0
TXN-14301,CUSTOMER-10944,1929.15,10,487,31,0,0,1,3,1,1,upi,IN,IN,49,3.1,1753.87,1.1,0,1,0,3,0,0
TXN-14302,CUSTOMER-12203,3982.7,16,989,21,0,0,1,1,1,1,upi,IN,IN,34,4.69,2472.7,1.61,0,0,1,2,0,0
TXN-14303,CUSTOMER-13328,4198.02,21,477,40,0,0,2,2,1,1,credit_card,IN,IN,3,0.97,2781.08,1.51,1,0,0,1,0,0
TXN-14304,CUSTOMER-14275,3524.77,13,702,12,0,0,2,6,1,1,credit_card,IN,IN,5,0.2,2514.41,1.4,1,0,0,3,0,1
TXN-14305,CUSTOMER-12260,14434.15,1,288,6,2,0,1,1,1,1,credit_card,IN,IN,474,4.94,2682.09,5.38,0,0,0,0,1,1
TXN-14306,CUSTOMER-11829,3628.41,19,105,17,0,1,9,9,1,1,debit_card,GB,GB,26,0.16,3125.16,1.16,1,1,0,3,0,1
TXN-14307,CUSTOMER-11258,1690.61,20,640,16,2,0,1,1,1,1,upi,IN,IN,233,4.98,1551.98,1.09,0,0,0,1,1,1
TXN-14308,CUSTOMER-10465,1314.34,7,608,15,0,7,1,1,0,1,credit_card,IN,DE,209,1.95,1258.25,1.04,0,1,0,1,0,1
TXN-14309,CUSTOMER-13295,1287.16,21,995,27,0,1,1,1,1,1,credit_card,IN,IN,233,0.12,1761.62,0.73,0,0,0,0,0,0
TXN-14310,CUSTOMER-11231,3574.31,1,575,14,0,1,1,7,1,0,upi,GB,GB,484,2.17,3557.62,1.0,0,1,0,2,0,1
TXN-14311,CUSTOMER-12655,2677.36,20,639,19,0,0,1,1,1,1,credit_card,IN,IN,461,0.52,2384.39,1.12,0,0,0,2,0,0
TXN-14312,CUSTOMER-10885,1444.77,14,222,15,0,0,1,1,0,0,upi,IN,GB,99,1.16,1948.26,0.74,0,1,0,3,0,1
TXN-14313,CUSTOMER-13806,9006.32,4,804,22,0,0,1,1,1,1,credit_card,IN,IN,175,1.07,1203.57,7.48,0,0,1,1,0,1
TXN-14314,CUSTOMER-13857,1797.11,5,973,18,0,0,1,1,0,0,upi,IN,US,330,4.81,2843.73,0.63,0,1,0,2,0,0
TXN-14315,CUSTOMER-13136,1690.22,16,381,30,0,2,1,6,1,1,credit_card,IN,IN,155,4.48,1159.52,1.46,0,0,0,2,0,1
TXN-14316,CUSTOMER-10925,1581.61,7,837,17,0,0,1,1,1,1,credit_card,IN,IN,459,3.49,2526.49,0.63,0,0,0,1,0,0
TXN-14317,CUSTOMER-14590,7700.41,18,902,17,3,0,1,5,1,1,upi,US,US,233,1.25,3994.16,1.93,0,0,1,1,1,1
TXN-14318,CUSTOMER-11547,9485.16,4,103,11,0,0,1,1,1,1,debit_card,IN,IN,1,4.89,2367.77,4.01,1,0,0,1,0,1
TXN-14319,CUSTOMER-11095,4429.95,22,663,9,0,1,1,1,1,1,credit_card,IN,IN,9,2.51,3433.59,1.29,1,0,0,2,0,0
TXN-14320,CUSTOMER-12412,980.65,18,113,40,0,1,1,1,1,1,upi,IN,IN,440,0.6,2194.4,0.45,0,0,0,0,0,0
TXN-14321,CUSTOMER-12618,3178.45,13,507,8,0,1,1,1,1,1,debit_card,GB,GB,249,3.07,3088.86,1.03,0,0,1,4,0,0
TXN-14322,CUSTOMER-10763,7195.46,9,963,19,4,4,1,1,0,0,debit_card,IN,IN,453,4.52,4969.41,1.45,0,1,0,3,1,1
TXN-14323,CUSTOMER-12324,9177.43,12,54,22,0,0,6,6,1,1,upi,FR,FR,54,0.56,3349.75,2.74,0,0,1,3,0,1
TXN-14324,CUSTOMER-14146,3573.03,21,120,25,0,1,1,1,1,0,debit_card,IN,IN,190,3.35,2707.65,1.32,0,0,0,1,0,0
TXN-14325,CUSTOMER-12776,1391.99,4,216,29,0,0,1,1,0,1,credit_card,IN,AE,417,2.22,2845.05,0.49,0,1,0,0,0,0
TXN-14326,CUSTOMER-14660,1421.41,6,634,8,0,7,1,3,1,1,credit_card,IN,IN,147,2.5,1576.22,0.9,0,0,0,2,0,1
TXN-14327,CUSTOMER-14879,565.79,9,2,0,0,0,1,1,1,1,upi,IN,IN,0,0.0,627.64,0.9,1,0,0,1,0,0
TXN-14328,CUSTOMER-13156,3186.76,10,91,22,0,1,1,1,1,1,net_banking,IN,IN,347,1.94,2826.43,1.13,0,0,1,2,0,0
TXN-14329,CUSTOMER-13971,2487.91,2,406,20,0,1,1,5,1,1,upi,IN,IN,236,4.37,1975.38,1.26,0,0,1,4,0,1
TXN-14330,CUSTOMER-12041,1725.7,12,675,15,0,0,8,8,1,1,upi,DE,DE,44,4.95,1091.07,1.58,0,0,1,3,0,1
TXN-14331,CUSTOMER-10584,1574.55,1,440,13,0,1,7,2,1,0,upi,IN,IN,56,2.47,2220.82,0.71,0,0,2,3,0,1
TXN-14332,CUSTOMER-14332,32530.56,3,630,17,0,0,1,4,1,1,credit_card,AE,AE,261,3.09,4542.84,7.16,0,0,0,0,0,1
